,site,lat,lon,elv,age,Tmin_pred,gdd_pred,alpha_pred,Tmax_pred,Tmin_sse,gdd_sse,alpha_sse,Tmax_sse
2610,Lake Blatisto,41.62139,24.67806,1540,1386,1.986688309,3362.503999,0.87253125,17.27981947,1.044185955,113.319955,0.011511871,0.377175824
2611,Lake Blatisto,41.62139,24.67806,1540,1394,-1.398176256,3061.94582,0.848022716,15.98963668,0.851833016,112.6850295,0.011987344,0.378478678
2612,Lake Blatisto,41.62139,24.67806,1540,1402,-2.266385825,2941.708556,0.871010695,16.2730323,0.743497294,96.14043646,0.010209524,0.287026469
2613,Lake Blatisto,41.62139,24.67806,1540,1418,-2.124709536,2898.872356,0.866867083,15.37340568,0.818319337,117.6331163,0.010722727,0.341576827
2614,Lake Blatisto,41.62139,24.67806,1540,1434,-1.380420512,3150.213748,0.84977752,16.99605385,0.503277231,64.53187201,0.008739474,0.212892479
2615,Lake Blatisto,41.62139,24.67806,1540,1442,-1.384072158,3073.182562,0.865063496,16.42932254,0.993644323,131.8023422,0.012630378,0.35607325
2616,Lake Blatisto,41.62139,24.67806,1540,1460,-1.095664968,2941.608211,0.891438787,15.41080852,1.022409081,125.9956957,0.012138148,0.337815978
2617,Lake Blatisto,41.62139,24.67806,1540,1478,-0.854540597,3103.867195,0.866817517,16.50231946,1.166857506,163.3015451,0.012711,0.425331897
2618,Lake Blatisto,41.62139,24.67806,1540,1487,-0.170198253,3424.379204,0.817985916,16.70054602,0.527736056,78.82721831,0.009045869,0.296610747
2619,Lake Blatisto,41.62139,24.67806,1540,1507,-0.693059596,3287.679924,0.828060555,16.05607663,1.027226578,127.1369084,0.014579166,0.349178335
2620,Lake Blatisto,41.62139,24.67806,1540,1526,-1.526638765,3257.579275,0.816686276,17.60227187,0.754267047,82.09626304,0.011554782,0.271000307
2621,Lake Blatisto,41.62139,24.67806,1540,1536,-0.276706342,3461.294482,0.801434388,17.74803995,0.813934678,88.85289228,0.010082215,0.30731992
2622,Lake Blatisto,41.62139,24.67806,1540,1556,-5.357064395,3338.693503,0.804419678,18.25681584,1.115840466,109.6645626,0.014436689,0.386598658
2623,Lake Blatisto,41.62139,24.67806,1540,1576,-3.301025968,3281.28378,0.783715755,16.99707076,1.059544252,112.4521887,0.016605253,0.416398996
2624,Lake Blatisto,41.62139,24.67806,1540,1606,-2.1624643,3046.709208,0.865583866,16.92647915,0.776327352,83.89099989,0.011692617,0.262857566
2625,Lake Blatisto,41.62139,24.67806,1540,1626,-0.395721964,3422.526549,0.818115092,18.03495707,0.617933175,71.21359825,0.009816705,0.253472857
2626,Mire Gyola,41.35472,23.12528,714,344,6.842673678,3530.705665,0.776690902,13.68153766,1.223120298,171.8486739,0.028692601,0.924562707
2627,Mire Gyola,41.35472,23.12528,714,832,4.900887577,3758.843953,0.737930264,16.93700597,0.88837984,120.0203695,0.020727176,0.440131385
2628,Mire Gyola,41.35472,23.12528,714,1063,5.152920542,3734.510442,0.74837628,16.60684704,0.755363226,101.7426645,0.01921804,0.365683767
2629,Mire Gyola,41.35472,23.12528,714,1353,5.460861554,3739.760697,0.729888008,17.05238991,0.758539372,107.7776694,0.020064928,0.433232588
2630,Mire Gyola,41.35472,23.12528,714,2390,5.453407972,4021.969115,0.628693013,18.7661178,0.768280626,108.0382781,0.018820002,0.669118081
2631,Straldzha mire CANAL,42.6308,26.7728,137,653,-4.439435477,2820.369952,1.031814951,13.38157621,1.842266454,297.4734265,0.050519878,0.608647668
2632,Straldzha mire CANAL,42.6308,26.7728,137,2308,1.068919403,4004.588815,0.730479164,18.45448489,0.835849788,113.3218578,0.015073941,0.363554074
2633,Straldzha mire CANAL,42.6308,26.7728,137,3308,0.966194797,4218.882178,0.706973,20.37129781,0.70177671,80.56970948,0.013675281,0.267420391
2634,Straldzha mire CANAL,42.6308,26.7728,137,3880,0.07706059,4322.946055,0.704381024,21.65938975,0.987058117,80.06186928,0.015554115,0.308211159
2635,Straldzha mire CANAL,42.6308,26.7728,137,4739,0.017004228,4611.336248,0.683851595,22.5797186,1.086159973,110.3188415,0.018395074,0.377074058
2636,Straldzha mire CANAL,42.6308,26.7728,137,6458,0.353088661,4546.437991,0.683113931,22.13968379,1.112497975,98.76209355,0.017476306,0.330895726
2637,Straldzha mire CANAL,42.6308,26.7728,137,8065,-0.158622903,4524.389003,0.670218922,22.02893453,0.880505211,107.1215973,0.01733338,0.330122862
2638,Kupena,41.98333,24.3333,1356,1184,-2.551749586,3142.76846,0.823168422,15.64872891,0.481493843,65.98748918,0.008894938,0.244417287
2639,Kupena,41.98333,24.3333,1356,1470,-1.480253559,2917.041023,0.870498647,16.04219011,0.693166334,77.20449812,0.01219721,0.41342657
2640,Kupena,41.98333,24.3333,1356,1756,-2.304816169,2809.853887,0.894336737,15.7611769,0.574568644,63.63773872,0.008335214,0.272073132
2641,Kupena,41.98333,24.3333,1356,2860,-2.038655937,3076.768225,0.862419692,16.63358947,0.504926863,68.67298055,0.010749788,0.32493257
2642,Kupena,41.98333,24.3333,1356,3965,-3.094740464,2915.451206,0.904803937,16.41400591,0.693728591,88.82129762,0.014487052,0.360625907
2643,Kupena,41.98333,24.3333,1356,5519,-4.213771112,2786.92945,0.907462695,16.16088476,0.71849004,72.02648091,0.012620195,0.373674066
2644,Kupena,41.98333,24.3333,1356,7074,-1.81977212,3394.046964,0.820076263,18.40184042,0.749809895,63.29871607,0.00954256,0.280063463
2645,Kupena,41.98333,24.3333,1356,7482,-2.454387541,3352.913971,0.829354354,18.36245459,0.876705362,68.11683497,0.015990928,0.279453077
2646,Kupena,41.98333,24.3333,1356,7890,-0.886500001,3623.859709,0.798881565,18.53791707,0.838442903,75.77420107,0.0181362,0.312669354
2647,Kupena,41.98333,24.3333,1356,8041,-1.156176262,3776.279805,0.77422259,18.27222067,0.957636008,103.1489043,0.017397111,0.349917702
2648,Kupena,41.98333,24.3333,1356,8192,-1.675951997,3557.551473,0.80583411,17.28450849,0.958650518,98.06691956,0.017791176,0.349971694
2649,Kupena,41.98333,24.3333,1356,8378,-1.158710983,3638.509318,0.789494794,18.11212096,0.91993517,81.73249533,0.016080985,0.374660115
2650,Kupena,41.98333,24.3333,1356,9453,-0.554408469,3622.60164,0.782994904,17.10734104,0.778363729,84.81586987,0.012043006,0.32870108
2651,Kupena,41.98333,24.3333,1356,9753,-1.895078877,3261.921889,0.813970431,15.46791446,0.835179085,102.4995489,0.013305666,0.401071434
2652,Kupena,41.98333,24.3333,1356,10057,-2.669415172,2986.737301,0.824440153,14.72006776,0.811673267,99.27363552,0.01333075,0.46293447
2653,Kupena,41.98333,24.3333,1356,10788,-3.58443328,3414.922212,0.714894819,15.56534321,1.326892635,177.8394494,0.01938165,0.66738536
2654,Kupena,41.98333,24.3333,1356,11665,-3.01712924,4416.321126,0.54093748,21.69728798,0.934682227,115.9406873,0.016486407,0.397492735
2655,Asi Gonia 1,35.24861,24.27778,780,8,8.284937715,4808.204225,0.648595757,20.71389632,1.01495197,159.8054313,0.026071876,0.425613243
2656,Asi Gonia 1,35.24861,24.27778,780,198,8.865114432,4630.101362,0.766375322,19.69176848,1.260041607,171.8895039,0.040499235,0.534869463
2657,Asi Gonia 1,35.24861,24.27778,780,712,7.700679744,4644.481838,0.643673894,20.37905088,0.801381761,109.3686656,0.020268583,0.334032488
2658,Asi Gonia 2,35.24861,24.2778,780,91,5.80545863,3857.684346,0.810428461,16.92860364,1.342558451,199.5941564,0.028689096,0.49155089
2659,Asi Gonia 2,35.24861,24.2778,780,339,2.866975334,3281.025102,0.905370854,14.32433509,1.302964164,185.3219887,0.025141842,0.480622597
2660,Lake Varna - 3,43.2,27.83333,0,0,-0.606431869,5042.954239,0.532692923,25.17211181,0.610921323,96.42233925,0.014686088,0.328170579
2661,Lake Varna - 3,43.2,27.83333,0,2834,0.658218695,4900.531033,0.568028302,23.97734983,0.658214079,72.47702586,0.013635597,0.255454214
2662,Lake Varna - 3,43.2,27.83333,0,2923,1.071537924,4673.074733,0.61183511,23.18093998,0.66391994,64.45669591,0.013040015,0.222950186
2663,Lake Varna - 3,43.2,27.83333,0,3921,0.552598807,4679.863424,0.569266361,23.5144849,0.5963137,60.21299702,0.013045545,0.231081892
2664,Lake Varna - 3,43.2,27.83333,0,5042,0.191128038,4653.037247,0.612643936,23.69261817,0.629708219,66.99711936,0.013706939,0.272047379
2665,Lake Varna - 3,43.2,27.83333,0,5125,-0.130060432,4714.531667,0.600842523,23.74795953,0.693981643,75.78536872,0.015161678,0.292143391
2666,Lake Varna - 3,43.2,27.83333,0,5208,0.73777688,4795.524471,0.606710839,24.37726603,0.690119365,75.78968684,0.015185139,0.303667433
2667,Lake Varna - 3,43.2,27.83333,0,5489,-0.065018959,4709.64755,0.574481399,24.57455898,0.74596058,67.83142881,0.015226969,0.310859334
2668,Lake Varna - 3,43.2,27.83333,0,7794,-1.84197331,4553.822162,0.621466674,23.40384031,1.127913976,115.4937358,0.017797822,0.4681237
2669,Lake Varna - 3,43.2,27.83333,0,7936,-1.290358939,4500.537292,0.661659518,22.98795565,1.165687752,116.5435686,0.017354486,0.473377995
2670,Lake Ohrid,40.938,20.759,693,0,2.218026588,4414.611499,0.729663191,21.07253093,0.724560928,104.9476285,0.01459464,0.38390228
2671,Lake Ohrid,40.938,20.759,693,40.7041,1.01052544,4043.37924,0.769868793,19.83558297,0.593713275,94.6212148,0.012766392,0.423901548
2672,Lake Ohrid,40.938,20.759,693,267.5563,1.40908125,4302.74258,0.746630238,20.77759736,0.725494534,116.2482261,0.014810975,0.419266871
2673,Lake Ohrid,40.938,20.759,693,371.0111,0.810223242,4403.839637,0.712736928,21.31376038,0.711106338,110.994844,0.014991614,0.396591407
2674,Lake Ohrid,40.938,20.759,693,488.3846,1.160579341,4388.503393,0.692984904,21.17444854,0.651014973,86.30217899,0.014896076,0.378283391
2675,Lake Ohrid,40.938,20.759,693,619.6768,1.500428307,4320.287738,0.735684196,21.20735982,0.750565146,93.05325544,0.013879905,0.350922028
2676,Lake Ohrid,40.938,20.759,693,764.8877,0.564747707,4372.380938,0.721255087,21.70195088,0.802411756,102.5244199,0.015076743,0.370494093
2677,Lake Ohrid,40.938,20.759,693,924.0173,1.085294595,4227.6523,0.748894285,21.20026772,0.667898991,92.43965279,0.013245192,0.382406063
2678,Lake Ohrid,40.938,20.759,693,1097.066,0.793089876,4362.933554,0.727429769,21.51279152,0.728118967,112.0771256,0.014809889,0.405547882
2679,Lake Ohrid,40.938,20.759,693,1484.918,1.183344056,4321.844226,0.69812099,20.39615745,0.621938942,84.64716056,0.013855218,0.414576889
2680,Lake Ohrid,40.938,20.759,693,1699.723,1.551107401,4467.802086,0.69934907,21.27678208,0.801110778,97.65064053,0.016361458,0.346609868
2681,Lake Ohrid,40.938,20.759,693,1928.446,0.826588579,4233.631819,0.727455515,20.56837673,0.651115573,91.96377364,0.013519203,0.385783777
2682,Lake Ohrid,40.938,20.759,693,2171.088,1.376217758,4498.240738,0.677992012,21.77786596,0.78037622,92.44236346,0.016620541,0.341927978
2683,Lake Ohrid,40.938,20.759,693,2427.648,1.165499902,4298.930884,0.735947664,21.88399716,0.647547464,92.43126907,0.013151474,0.360148672
2684,Lake Ohrid,40.938,20.759,693,2698.128,1.063053413,4257.584176,0.747796414,21.43169435,0.844853632,100.5304292,0.015054291,0.409543411
2685,Lake Ohrid,40.938,20.759,693,2982.525,0.253608373,3966.303521,0.780204769,20.47145015,0.700066534,92.95369822,0.014707123,0.466098207
2686,Lake Ohrid,40.938,20.759,693,3280.842,0.354965158,4027.244913,0.774504327,20.8997497,0.716111749,96.36955144,0.014739705,0.471141412
2687,Lake Ohrid,40.938,20.759,693,3593.077,0.403951977,4026.135313,0.765002873,20.5586435,0.760091675,99.2387525,0.015066568,0.472866066
2688,Lake Ohrid,40.938,20.759,693,3919.232,0.457269672,4305.361324,0.74253568,21.79351068,0.787063779,104.2744396,0.014697955,0.406054904
2689,Lake Ohrid,40.938,20.759,693,4259.304,0.264856402,4091.745237,0.762718312,21.11313657,0.786039221,103.0620629,0.015461294,0.48665676
2690,Lake Ohrid,40.938,20.759,693,4613.296,0.334687601,4212.019938,0.748206916,21.80728123,0.864300237,107.4861885,0.016386091,0.503800359
2691,Lake Ohrid,40.938,20.759,693,4981.206,0.562917595,4415.630646,0.717370005,22.57960731,0.903088544,103.7535344,0.016346231,0.408155819
2692,Lake Ohrid,40.938,20.759,693,5363.035,0.598729101,4217.029581,0.740952723,21.64588967,0.800580421,99.81282967,0.015257432,0.444960744
2693,Lake Ohrid,40.938,20.759,693,5758.782,0.102063097,4055.27524,0.76021069,21.52948267,0.765516889,97.53983163,0.015824065,0.525714265
2694,Lake Ohrid,40.938,20.759,693,6064.727,0.230829821,3886.681083,0.792641477,20.54576752,0.772790552,103.8829577,0.016306714,0.569946742
2695,Lake Ohrid,40.938,20.759,693,6484.832,0.00969738,3955.335559,0.771250966,21.29245208,0.903739482,111.4494752,0.018955495,0.659250424
2696,Lake Ohrid,40.938,20.759,693,6918.856,-0.250133925,3895.748848,0.766427291,20.75568974,0.846441315,106.6150705,0.018430366,0.618610734
2697,Lake Ohrid,40.938,20.759,693,7366.799,0.306379697,3988.568221,0.769652906,21.19511944,0.773447251,96.89500696,0.016040677,0.540028367
2698,Lake Ohrid,40.938,20.759,693,7828.661,-0.043067883,3883.986026,0.770290908,20.35477402,0.779295971,100.2726556,0.016656554,0.565976758
2699,Lake Ohrid,40.938,20.759,693,8304.441,-0.586077783,3861.839989,0.72450369,20.71902674,0.856265378,104.9658773,0.019047403,0.653722404
2700,Lake Ohrid,40.938,20.759,693,8794.139,-1.293728748,3492.693755,0.805693838,19.13238652,1.056391403,135.6799092,0.024204578,0.86645005
2701,Lake Ohrid,40.938,20.759,693,9297.757,0.210666221,3921.440928,0.753835918,20.38624702,1.086890667,118.0529365,0.021276882,0.655673877
2702,Lake Durankulak 2,43.66667,28.55,4,507,0.606329819,5274.782316,0.44489813,25.60810044,0.743471585,105.821396,0.015625874,0.338041599
2703,Lake Durankulak 2,43.66667,28.55,4,642,-0.812478998,4740.84435,0.522388256,23.10624869,0.659759029,90.02457032,0.014994669,0.292111422
2704,Lake Durankulak 2,43.66667,28.55,4,709,0.69113931,4703.674212,0.544431475,22.63850591,0.721399899,118.4365896,0.018006866,0.389215584
2705,Lake Durankulak 2,43.66667,28.55,4,979,0.737043356,5384.910246,0.441228832,25.89239491,0.840405926,112.5839766,0.019988448,0.364502387
2706,Lake Durankulak 2,43.66667,28.55,4,4675,0.477600586,5353.202452,0.457720396,25.49110926,0.658646507,102.8362197,0.015537361,0.311235172
2707,Lake Durankulak 2,43.66667,28.55,4,5116,0.663167973,5194.20117,0.491423455,24.69446343,0.688749909,91.70692684,0.01258368,0.281155743
2708,Lake Durankulak 2,43.66667,28.55,4,5446,0.602688247,4972.003359,0.555296913,24.37720023,0.601012786,77.73389059,0.014841424,0.240987437
2709,Lake Durankulak 2,43.66667,28.55,4,5557,0.250835474,4916.381146,0.527281108,24.5911567,0.620578847,67.5917807,0.013047206,0.249223998
2710,Lake Durankulak 2,43.66667,28.55,4,5667,1.89698191,5066.529765,0.497402688,23.61757678,0.598923048,82.34844458,0.013851321,0.294549333
2711,Lake Durankulak 2,43.66667,28.55,4,6439,0.218555583,5175.253786,0.482488353,24.1213237,0.809162991,129.2160482,0.01773309,0.388818515
2712,Lake Durankulak 2,43.66667,28.55,4,6549,1.245508731,5357.068988,0.444652401,24.79556845,0.947070965,129.781315,0.016974004,0.355403774
2713,Lake Durankulak 2,43.66667,28.55,4,6659,1.283248128,5398.647636,0.44618315,24.81743565,0.830200678,130.1610842,0.018724772,0.416171038
2714,Lake Durankulak 2,43.66667,28.55,4,6714,0.26286589,5139.149429,0.480888777,23.67207138,0.849852042,122.1696495,0.017305786,0.382198378
2715,Lake Durankulak 2,43.66667,28.55,4,6824,0.547469317,5280.592345,0.468458956,24.77448676,0.797932259,121.4356279,0.017510332,0.398734953
2716,Lake Durankulak 2,43.66667,28.55,4,6880,0.781992014,4931.941262,0.505370737,23.64558511,1.081697476,159.2302368,0.020286448,0.436962783
2717,Lake Durankulak 3,43.66667,28.55,4,210,2.914560599,5648.408278,0.45641568,25.17734982,1.19519519,132.6441275,0.016867136,0.427668347
2718,Lake Durankulak 3,43.66667,28.55,4,468,2.722033592,4938.317824,0.537605975,22.27806767,0.835325716,110.1045079,0.014242587,0.393950544
2719,Lake Durankulak 3,43.66667,28.55,4,597,1.726276604,4490.303393,0.634403104,19.94813067,1.1068968,139.8136697,0.015527263,0.505718953
2720,Lake Durankulak 3,43.66667,28.55,4,726,-0.092076569,4040.199827,0.694167824,17.2763028,1.346677004,177.2291216,0.019275503,0.612115212
2721,Lake Durankulak 3,43.66667,28.55,4,982,0.119478756,4650.200482,0.553125296,21.36991131,0.733855016,97.99179529,0.01234656,0.359115638
2722,Lake Durankulak 3,43.66667,28.55,4,1112,0.610912618,4799.010287,0.511632567,22.38181195,0.583568111,84.63378487,0.011850788,0.325834224
2723,Lake Durankulak 3,43.66667,28.55,4,1241,3.549254095,5896.036279,0.39766267,26.03441394,0.945400764,101.8308609,0.015751866,0.349076037
2724,Lake Durankulak 3,43.66667,28.55,4,1371,1.937729483,5375.811443,0.449212781,24.95192794,0.667002135,80.51295729,0.013428219,0.249090014
2725,Lake Durankulak 3,43.66667,28.55,4,1498,1.671890349,5134.963722,0.516071359,23.99347249,0.795770479,80.98915345,0.018646904,0.262488153
2726,Lake Durankulak 3,43.66667,28.55,4,1755,2.947373928,5927.889708,0.367611386,27.17849639,1.032427279,126.0705186,0.017044635,0.400787363
2727,Lake Durankulak 3,43.66667,28.55,4,2012,0.676507256,4576.913864,0.613016141,21.01168834,0.699077251,98.87012341,0.013074511,0.344865008
2728,Lake Durankulak 3,43.66667,28.55,4,2268,1.348501436,5173.279127,0.475824836,23.8141202,0.688701554,95.49264408,0.012355468,0.283380701
2729,Lake Durankulak 3,43.66667,28.55,4,2395,1.600363217,5136.901381,0.480224213,23.89511502,0.60794196,86.14073485,0.012442548,0.260296346
2730,Lake Durankulak 3,43.66667,28.55,4,2523,1.61352116,4830.565247,0.546369001,22.801692,0.563917593,68.26998923,0.011960659,0.251467652
2731,Lake Durankulak 3,43.66667,28.55,4,2651,1.230603758,4854.041392,0.548705625,23.23448033,0.528583449,72.1691722,0.013649582,0.265188982
2732,Lake Durankulak 3,43.66667,28.55,4,2780,0.208293114,4539.986361,0.600802353,22.04095827,0.500654023,73.61791232,0.013037805,0.307598442
2733,Lake Durankulak 3,43.66667,28.55,4,3038,0.277122229,4899.551409,0.532379291,23.43391529,0.522475678,85.09582936,0.016227666,0.254437056
2734,Lake Durankulak 3,43.66667,28.55,4,3294,3.075719459,5289.220437,0.480206562,24.38485185,0.907223516,94.99678397,0.015097588,0.267141093
2735,Lake Durankulak 3,43.66667,28.55,4,3422,2.135181108,4889.628386,0.54292581,22.88275347,0.717432755,78.60552934,0.012480234,0.294715231
2736,Lake Durankulak 3,43.66667,28.55,4,3548,0.325643746,4513.847152,0.594900129,22.74406544,0.488966235,69.85608008,0.013205671,0.3081823
2737,Lake Durankulak 3,43.66667,28.55,4,3677,1.612270583,4967.843139,0.53262143,23.36140532,0.558899135,72.00400615,0.013760163,0.238206111
2738,Lake Durankulak 3,43.66667,28.55,4,3805,1.108220316,4376.642696,0.620876448,20.61716468,0.749556679,75.63483737,0.011438092,0.332964979
2739,Lake Durankulak 3,43.66667,28.55,4,3935,0.879953765,4709.272564,0.576977705,21.95965757,0.552317839,75.06258659,0.011853166,0.279460878
2740,Lake Durankulak 3,43.66667,28.55,4,4064,0.918372841,4369.411597,0.611395642,20.15987176,0.603851019,84.63446457,0.0108928,0.382579889
2741,Lake Durankulak 3,43.66667,28.55,4,4194,2.934837147,5020.144554,0.566457967,22.82550906,0.758505767,86.61280133,0.012342625,0.294756939
2742,Lake Durankulak 3,43.66667,28.55,4,4323,2.015291795,4552.816769,0.629680628,20.55050231,0.663386272,87.85230942,0.012251021,0.328216131
2743,Lake Durankulak 3,43.66667,28.55,4,4458,3.464046885,5273.610654,0.515867967,23.84412035,0.821149724,91.21947495,0.013933573,0.283271741
2744,Lake Durankulak 3,43.66667,28.55,4,4630,1.240142565,4534.315953,0.618485064,20.48983884,0.719397201,92.77376529,0.012427739,0.338552813
2745,Lake Durankulak 3,43.66667,28.55,4,4736,6.089297064,5537.153812,0.475940234,23.67994207,1.187551434,122.4710738,0.015493018,0.367385224
2746,Lake Durankulak 3,43.66667,28.55,4,4850,7.842852327,5865.806455,0.459864305,24.64030588,1.584505007,188.3727945,0.024320799,0.506388257
2747,Lake Durankulak 3,43.66667,28.55,4,4997,6.288118869,5572.280622,0.44724749,23.75590691,1.234294314,134.995431,0.016373442,0.413130654
2748,Lake Durankulak 3,43.66667,28.55,4,5147,3.065695524,4452.78658,0.628919403,19.57240168,0.878393586,99.06120873,0.012734266,0.373750402
2749,Lake Durankulak 3,43.66667,28.55,4,5296,6.591803028,5750.691103,0.416253044,24.40100024,1.27378898,139.0085968,0.017014924,0.424611051
2750,Lake Durankulak 3,43.66667,28.55,4,5446,5.683224208,5641.145582,0.444907517,24.47950637,1.320150072,137.3302432,0.016169481,0.398727408
2751,Lake Durankulak 3,43.66667,28.55,4,5595,5.970707793,5590.531954,0.453467702,23.80405216,1.317975707,146.2181509,0.017282713,0.440929858
2752,Lake Durankulak 3,43.66667,28.55,4,5745,3.122704302,4936.110529,0.530344413,21.77302143,0.982832207,108.4853503,0.013841356,0.38135507
2753,Lake Durankulak 3,43.66667,28.55,4,6046,5.669177842,5689.482309,0.447234365,24.4729896,1.385962307,142.8072813,0.017456434,0.419980233
2754,Lake Durankulak 3,43.66667,28.55,4,6345,5.869822984,5879.492048,0.41110685,25.0599335,1.412215637,140.2114426,0.018102466,0.409841473
2755,Gramousti,39.885,20.59528,400,1975,3.07993869,4455.701023,0.692504526,20.40665058,0.899030803,95.54793774,0.017975933,0.319667213
2756,Gramousti,39.885,20.59528,400,2240,1.890688769,4468.715027,0.685199601,21.23069862,1.012946814,98.34476696,0.021082953,0.294965658
2757,Gramousti,39.885,20.59528,400,2355,0.683820047,4288.438657,0.692701985,20.39882762,1.03718241,96.10342975,0.019270002,0.307229588
2758,Gramousti,39.885,20.59528,400,2502,-1.118309664,3740.939514,0.716109877,17.29348845,0.999115862,150.3439099,0.019803283,0.624076194
2759,Gramousti,39.885,20.59528,400,2619,-1.277554696,3548.747784,0.780921066,16.81296309,1.048575737,110.985062,0.017026465,0.438102224
2760,Gramousti,39.885,20.59528,400,3030,2.032688954,4397.11626,0.695553899,20.6118104,0.988157286,97.94848546,0.018913916,0.35337078
2761,Gramousti,39.885,20.59528,400,3297,0.082335598,4073.787141,0.742783603,19.18545619,1.058103784,96.01098638,0.01846031,0.351138284
2762,Gramousti,39.885,20.59528,400,3741,2.098639139,4049.019023,0.677340377,18.60124992,0.744699647,79.4736795,0.013586895,0.339327375
2763,Gramousti,39.885,20.59528,400,3940,1.073220662,4249.352813,0.732657881,19.9828132,1.146031215,103.6079596,0.018968101,0.384740795
2764,Gramousti,39.885,20.59528,400,4075,0.578619809,4005.667863,0.703722906,18.5968212,0.85763129,90.59026568,0.01638087,0.353857224
2765,Gramousti,39.885,20.59528,400,4312,0.199144569,3900.381951,0.747490184,17.99973382,1.05004412,128.1933602,0.019106566,0.502305617
2766,Gramousti,39.885,20.59528,400,4548,1.611578623,4515.780034,0.676819815,21.28986513,1.162131204,111.0872027,0.023364486,0.344998145
2767,Gramousti,39.885,20.59528,400,4675,-0.402929436,3851.391076,0.763071011,18.87973123,1.017813834,93.39045546,0.017432666,0.3155578
2768,Gramousti,39.885,20.59528,400,4858,1.345096769,4044.290319,0.721378183,19.15254257,0.821148511,85.72246175,0.01502661,0.33137873
2769,Gramousti,39.885,20.59528,400,5018,0.287394558,4176.596609,0.733974444,20.3080159,1.180179749,109.5275069,0.020507487,0.35689611
2770,Gramousti,39.885,20.59528,400,5194,1.320364092,4326.225008,0.706128501,20.57722468,1.080374727,113.1164456,0.020801157,0.393634403
2771,Gramousti,39.885,20.59528,400,5311,1.456366013,4449.840913,0.691925825,20.93144671,1.157836268,114.6060577,0.022653504,0.36964282
2772,Gramousti,39.885,20.59528,400,5488,-0.405955158,4128.86144,0.721308631,20.19352858,1.218990658,123.0548368,0.022629831,0.473140583
2773,Gramousti,39.885,20.59528,400,5651,-0.578079774,4091.145857,0.720719522,19.75647141,1.191973148,117.4151483,0.022156809,0.458090748
2774,Gramousti,39.885,20.59528,400,5722,-1.128043018,3598.617396,0.752353289,16.83068494,0.948208626,126.0104741,0.017500037,0.572507691
2775,Gramousti,39.885,20.59528,400,5826,-1.096358074,3712.911923,0.766810967,18.0829256,0.961183977,93.94713249,0.016653045,0.348265845
2776,Gramousti,39.885,20.59528,400,5959,0.881204293,3915.445082,0.724947178,17.98854743,0.939569329,115.9146662,0.017060895,0.438404691
2777,Gramousti,39.885,20.59528,400,6297,0.240338824,3967.001635,0.713806784,18.30844948,0.900560187,92.34803826,0.016565197,0.361693042
2778,Gramousti,39.885,20.59528,400,6430,0.280861378,3842.175962,0.775583183,17.12378528,1.166016907,127.6301538,0.016700296,0.478760995
2779,Gramousti,39.885,20.59528,400,6652,-2.012396119,3425.304677,0.769109625,16.03733878,0.987276992,137.6858619,0.017261672,0.673642739
2780,Gramousti,39.885,20.59528,400,6733,-1.517727473,3741.056497,0.757501305,18.08819411,1.040892762,122.9958222,0.019269745,0.497659242
2781,Gramousti,39.885,20.59528,400,6891,1.424537855,3984.321122,0.654605864,18.23520319,1.025321813,96.0430286,0.015091049,0.386502732
2782,Gramousti,39.885,20.59528,400,6979,0.68275429,3855.746279,0.73958596,18.80195559,0.81471308,82.14078817,0.014156469,0.295326309
2783,Gramousti,39.885,20.59528,400,7048,1.383040941,4141.562978,0.700419287,19.75316845,0.807483531,79.69622159,0.014725896,0.274736308
2784,Gramousti,39.885,20.59528,400,7136,1.820346387,4447.63625,0.690507569,21.35886488,0.992807864,95.6526207,0.018755569,0.296590281
2785,Gramousti,39.885,20.59528,400,7244,2.149387222,4092.630428,0.705598725,19.19032648,0.832070357,83.2794708,0.013679805,0.342068672
2786,Gramousti,39.885,20.59528,400,7404,6.176017944,4395.328229,0.693900383,20.65432055,0.953503714,84.75046151,0.013278055,0.298447547
2787,Gramousti,39.885,20.59528,400,7483,1.804357901,3926.156764,0.684761939,17.83586183,0.915975904,86.46514967,0.013929689,0.38084571
2788,Gramousti,39.885,20.59528,400,7561,2.322011587,3930.972695,0.659811085,17.02301248,1.127576827,104.4688924,0.014990542,0.487808958
2789,Gramousti,39.885,20.59528,400,7640,1.533415069,3744.243318,0.755453296,17.07110482,0.796188644,93.20658086,0.012512443,0.381938278
2790,Gramousti,39.885,20.59528,400,7719,2.869785801,4069.703748,0.672783612,17.97391055,0.937185936,88.38235604,0.014227758,0.385840381
2791,Gramousti,39.885,20.59528,400,7797,0.000358436,3439.074932,0.803817702,15.57307031,0.766795828,106.512072,0.013245164,0.414529976
2792,Gramousti,39.885,20.59528,400,7876,1.083024827,3719.245697,0.741697837,17.60335414,0.782528732,83.19305456,0.012393894,0.349911998
2793,Gramousti,39.885,20.59528,400,7955,-0.972067285,3429.635087,0.800858843,15.36728659,0.977830016,123.2358789,0.014651915,0.470343838
2794,Gramousti,39.885,20.59528,400,8112,3.897011606,4113.711502,0.748871369,18.54421457,1.086100778,120.4509998,0.015874887,0.439068986
2795,Gramousti,39.885,20.59528,400,8191,4.316506429,4180.266024,0.730669266,19.27436205,0.845244478,90.55630216,0.013699936,0.341060365
2796,Gramousti,39.885,20.59528,400,8279,1.193833,4384.909898,0.693422641,20.80803737,1.140854988,105.5122853,0.021276706,0.338286515
