"","Entity.name","Lat","Long","Elv","gdd","MI","Tmin","alpha","Tmax","Hill_N2","Abies","Acer","Aconitum","Adonis","Aesculus","Alnus","Alnus.alnobetula","Amaranthaceae","Amaryllidaceae","Amygdaloideae","Andromeda","Apiaceae","Aquilegia","Arbutus","Arctostaphylos","Argania","Artemisia","Asparagaceae","Asteraceae","Asteraceae..Liguliflorae.","Asteroideae","Astragalus","Berberis","Betula","Betula..Chamaebetula.","Boraginaceae","Brassicaceae","Bruckenthalia","Buxus","Calluna","Campanulaceae","Caprifoliaceae","Caragana","Carduoideae","Carpinus.betulus","Carpinus.orientalis.Ostrya","Caryophyllaceae","Cassiope","Castanea","Cedrus","Celastraceae","Celtis","Ceratonia","Cichorioideae","Cistaceae","Cistus","Clematis","Colchicaceae","Convolvulaceae","Cornus","Corylus","Cotinus","Crassulaceae","Crataegus","Cupressaceae","Cyperaceae","Cytinaceae","Daphne","Delphinium","Dennstaedtiaceae","Diapensia","Dryas","Empetrum","Ephedra","Equisetum","Erica","Ericaceae","Euonymus","Euphorbiaceae","Fabaceae","Fabaceae..herbs.","Fagus","Frangula","Fraxinus","Genisteae","Gentianaceae","Geraniaceae","Halimium","Hedera","Helianthemum","Helleborus","Hippophae","Huperzia","Hypericaceae","Ilex","Impatiens","Iridaceae","Jasminum","Juglans","Juncaceae","Kalmia","Lamiaceae","Larix","Lavandula","Ledum","Ligustrum","Liliaceae","Linaceae","Linnaea","Linum","Lonicera","Lycopodium","Lysimachia","Lythraceae","Malus","Malvaceae","Melanthiaceae","Mercurialis","Montiaceae","Moraceae","Myrica","Myrtaceae","Nartheciaceae","Nerium","Nitrariaceae","Olea","Oleaceae","Onagraceae","Ononis","Ophioglossaceae","Orobanchaceae","Osmundaceae","Oxalidaceae","Oxyria.Rumex","Paliurus","Papaveraceae","Parrotia","Phillyrea","Picea","Picea.orientalis","Pinus..diploxylon.","Pinus..haploxylon.","Pistacia","Plantaginaceae","Platanus","Plumbaginaceae","Poaceae","Polemoniaceae","Polygalaceae","Polygonaceae","Polygonum","Polypodiales","Populus","Portulacaceae","Potentilla","Primulaceae","Prunus","Pteridaceae","Pterocarya","Quercus.deciduous","Quercus.evergreen","Quercus.intermediate","Ranunculaceae","Ranunculus","Resedaceae","Rhamnaceae","Rhamnus","Rhododendron","Rhus","Ribes","Rosaceae","Rosmarinus","Rubiaceae","Rubus","Ruscus","Salix","Salvia","Sambucus","Sanguisorba.group","Santalaceae","Saxifragaceae","Scrophulariaceae","Solanaceae","Sorbus","Styrax","Tamarix","Taxus","Teucrium","Thalictrum","Thymelaeaceae","Tilia","Tofieldia","Trollius","Ulmus","Ulmus.Zelkova","Urticaceae","Vaccinium","Valerianaceae","Verbenaceae","Viburnum","Violaceae","Viscum","Vitex","Ziziphus","Zygophyllaceae"
"2615","ID_2615",45.04,5.829,650,3572.783072,0.927316547,1.537819733,0.896438208552076,18.0390738122055,8.06583001512092,0.01048218,0,0,0,0,0.012578616,0,0.002096436,0,0,0,0.008385744,0,0,0,0,0,0,0,0,0,0,0,0.035639413,0,0,0,0,0,0,0,0,0,0,0.07966457,0,0.014675052,0,0.136268344,0.004192872,0,0,0,0.004192872,0,0,0,0,0.002096436,0,0.023060797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023060797,0,0.004192872,0,0,0,0,0.002096436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002096436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006289308,0,0,0,0,0.039832285,0,0.199161426,0.008385744,0,0.01048218,0,0,0.220125786,0,0,0,0,0.020964361,0,0,0,0,0,0,0,0.016771488,0,0,0,0,0,0,0,0,0,0,0,0,0.05870021,0,0,0,0,0,0.044025157,0,0,0,0,0,0,0,0,0,0,0,0.008385744,0,0,0,0,0.002096436,0,0,0,0,0,0,0,0,0
"2616","ID_2616",45.04,5.835,850,3199.259755,0.996789356,0.66006823,0.930998417557289,16.8701222083562,9.05046248297478,0.035928144,0,0,0,0,0.008982036,0,0.002994012,0,0,0,0.005988024,0,0,0,0,0,0,0,0,0,0,0,0.038922156,0,0,0,0,0,0,0,0,0,0,0.035928144,0,0.008982036,0,0.095808383,0.002994012,0,0,0,0.005988024,0,0,0,0,0,0,0.020958084,0,0,0,0,0.011976048,0,0,0,0,0,0,0,0,0,0,0,0.002994012,0,0,0,0.020958084,0,0.026946108,0,0,0,0,0.005988024,0,0,0,0,0,0.002994012,0,0,0,0.005988024,0,0,0,0,0,0,0.002994012,0.002994012,0,0,0,0,0,0,0,0,0,0,0.002994012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008982036,0,0,0,0,0.131736527,0,0.22754491,0,0,0.023952096,0,0,0.149700599,0,0,0,0,0.02994012,0,0,0,0,0,0,0,0.041916168,0,0,0.008982036,0,0,0,0,0,0,0,0.005988024,0,0.005988024,0,0,0.002994012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008982036,0,0,0.002994012,0,0,0,0,0,0,0,0,0,0,0
"2617","ID_2617",45.041,5.844,1150,2665.474603,1.106529065,-0.658113439,0.977903368056224,15.1484979295702,6.40868637558418,0.016528926,0.008264463,0,0,0,0.008264463,0.013774105,0.002754821,0,0,0,0.011019284,0,0,0,0,0,0,0,0,0.002754821,0,0,0.132231405,0,0,0,0,0.002754821,0,0,0,0,0,0.022038567,0,0,0,0.002754821,0.002754821,0,0,0,0.002754821,0,0,0,0,0,0,0.027548209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077134986,0,0.008264463,0,0,0,0,0,0.002754821,0,0,0,0,0,0,0,0,0.005509642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008264463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314049587,0,0.140495868,0,0,0.013774105,0.002754821,0,0.101928375,0,0,0,0,0,0.002754821,0,0,0,0,0,0,0.033057851,0,0,0,0,0,0,0,0,0,0,0.016528926,0,0,0,0,0.008264463,0,0,0,0,0,0,0,0.002754821,0,0,0,0.002754821,0,0,0,0,0,0.002754821,0,0,0,0,0,0,0,0,0,0,0
"2618","ID_2618",45.043,5.822,540,3776.563374,0.890784751,2.014791677,0.876587155616458,18.678706262726,5.57638634473062,0.015009381,0,0,0,0,0.003752345,0.001876173,0.001876173,0,0,0,0.028142589,0,0,0,0,0.005628518,0,0,0,0.009380863,0,0,0.024390244,0,0,0,0,0,0.001876173,0,0,0,0,0.090056285,0,0.001876173,0,0.375234522,0.001876173,0,0,0,0.001876173,0,0,0,0,0,0,0.018761726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031894934,0,0.024390244,0,0,0.003752345,0,0.003752345,0.001876173,0,0,0,0.001876173,0,0,0,0,0.001876173,0,0,0.003752345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001876173,0,0,0,0,0,0,0,0.001876173,0,0,0,0,0.022514071,0,0.133208255,0.001876173,0,0.00750469,0.001876173,0,0.07879925,0,0,0,0,0.001876173,0,0,0,0,0,0,0,0.039399625,0,0,0.00750469,0,0,0,0,0,0,0,0.009380863,0,0.001876173,0,0,0.005628518,0,0,0.003752345,0,0,0,0,0,0,0,0,0,0,0,0.011257036,0,0,0,0,0.015009381,0,0,0,0,0,0,0,0,0
"2619","ID_2619",45.044,5.836,750,3384.624408,0.962494792,1.092471082,0.914443961777057,17.4534160851233,8.67007534878782,0.01010101,0.002020202,0,0,0,0.016161616,0.006060606,0,0,0,0,0,0,0,0,0,0.002020202,0,0,0,0.060606061,0,0,0.050505051,0,0,0.002020202,0,0,0,0.004040404,0,0,0,0.076767677,0,0.004040404,0,0.18989899,0,0,0,0,0.002020202,0,0,0,0,0,0,0.026262626,0,0,0,0.002020202,0,0,0,0,0,0,0,0,0,0,0,0.002020202,0,0,0.026262626,0,0.038383838,0,0.012121212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002020202,0,0,0.004040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002020202,0,0,0.012121212,0,0,0,0,0.012121212,0,0.113131313,0,0,0.002020202,0.002020202,0,0.216161616,0,0,0,0,0.004040404,0.004040404,0,0,0,0,0,0,0.058585859,0,0,0.002020202,0,0,0,0,0,0,0,0.002020202,0,0,0,0,0.018181818,0,0,0.002020202,0,0,0,0,0,0,0,0,0.002020202,0,0,0.006060606,0,0,0.002020202,0,0,0,0,0,0,0,0,0,0,0
"2620","ID_2620",45.044,5.85,1250,2506.54816,1.145132531,-1.100710737,0.992408908359293,14.5873762987041,6.74592473894278,0.00856531,0.002141328,0,0,0,0.010706638,0.027837259,0.002141328,0,0,0,0.014989293,0,0,0,0,0,0,0,0,0,0,0,0.062098501,0,0,0.002141328,0,0,0.002141328,0.002141328,0,0,0,0.014989293,0,0,0,0.014989293,0,0,0,0,0.002141328,0,0,0,0,0,0,0.021413276,0,0.002141328,0,0.002141328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042826552,0,0.002141328,0,0,0,0,0,0,0,0,0,0.004282655,0,0,0,0,0,0,0,0.002141328,0,0,0,0,0.002141328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002141328,0,0.014989293,0,0,0,0,0,0.070663812,0,0,0,0,0.066381156,0,0.17987152,0.002141328,0,0.006423983,0,0,0.308351178,0,0,0,0,0.053533191,0,0,0,0,0,0,0,0.014989293,0.004282655,0,0.002141328,0,0,0,0,0,0,0,0.004282655,0,0.004282655,0,0,0,0,0,0.002141328,0,0,0,0,0.006423983,0,0,0,0,0,0,0.002141328,0,0,0,0,0.00856531,0,0,0,0,0,0,0,0,0
"2621","ID_2621",45.046,5.848,1050,2831.027661,1.070227267,-0.226060906,0.963354155371115,15.7181534574742,11.0700077382245,0.016806723,0.00280112,0,0,0,0.016806723,0,0.00280112,0,0,0,0.016806723,0,0,0,0,0,0,0,0,0.00280112,0,0,0.114845938,0,0,0,0,0,0,0,0,0,0,0.016806723,0,0,0,0.030812325,0.00280112,0,0,0,0.008403361,0,0,0,0,0,0,0.028011204,0,0,0,0,0.00280112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00280112,0,0.106442577,0,0.036414566,0,0,0,0,0,0,0,0,0,0.008403361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00280112,0,0,0,0,0,0,0,0.00280112,0,0,0,0,0,0,0,0.022408964,0,0,0,0,0.095238095,0,0.156862745,0,0,0,0,0,0.148459384,0,0,0,0,0.011204482,0,0,0,0,0,0,0,0.033613445,0,0,0.028011204,0,0,0,0,0,0,0,0.014005602,0,0,0,0,0,0,0,0,0,0,0.00280112,0,0,0,0,0,0,0,0,0.011204482,0,0,0,0,0.053221289,0,0,0,0,0,0,0,0,0
"2622","ID_2622",45.047,5.846,960,2991.56706,1.037531565,0.167089673,0.949449997670765,16.2250586009726,5.92977988728801,0.008988764,0.002247191,0,0,0,0.008988764,0.004494382,0.011235955,0,0,0,0.002247191,0,0,0,0,0,0,0,0,0.002247191,0,0,0.337078652,0,0,0.002247191,0,0,0,0,0,0,0,0.029213483,0,0,0,0.031460674,0,0,0,0,0,0,0,0,0,0,0,0.038202247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038202247,0,0.04494382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002247191,0,0,0,0,0,0,0,0.002247191,0,0,0,0,0,0,0,0.182022472,0,0,0,0,0.020224719,0,0.047191011,0,0,0.002247191,0,0,0.101123596,0,0,0,0,0,0.002247191,0,0,0,0,0,0,0.029213483,0,0,0,0,0,0,0,0,0,0,0.004494382,0,0.002247191,0,0,0.002247191,0,0,0,0,0,0.002247191,0,0.002247191,0,0,0,0,0,0,0.031460674,0,0,0.002247191,0,0.002247191,0,0,0,0,0,0,0,0,0
"2623","ID_2623",45.048,5.819,350,4128.833257,0.829585498,2.838114133,0.840552276727551,19.7856297409726,11.6480673062826,0.00248139,0.007444169,0,0,0,0.032258065,0.00248139,0.00248139,0,0,0,0.00248139,0,0,0,0,0.012406948,0,0,0,0,0,0,0.076923077,0,0,0.00248139,0,0,0.00248139,0,0,0,0,0.05955335,0,0,0,0.17369727,0.00248139,0,0,0,0,0,0,0,0,0.027295285,0,0.042183623,0,0.007444169,0,0.00248139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248139,0,0.012406948,0,0.064516129,0.00248139,0,0,0,0.00248139,0,0,0,0,0,0,0,0,0,0.012406948,0,0,0,0,0,0,0,0.007444169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248139,0,0,0,0,0,0,0,0,0,0,0,0,0.019851117,0,0.084367246,0.00248139,0,0.022332506,0,0,0.081885856,0,0,0,0,0.004962779,0.00248139,0,0,0,0,0,0,0.148883375,0.004962779,0,0.017369727,0,0,0,0,0,0,0,0,0,0.012406948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017369727,0,0,0.007444169,0,0.00248139,0,0.004962779,0,0,0,0,0,0,0
"2624","ID_2624",45.048,5.844,920,3065.829956,1.02327652,0.340871685,0.943139624844727,16.4581965670548,9.35377490727886,0.007159905,0.002386635,0,0,0,0.019093079,0.00477327,0,0,0,0,0.002386635,0,0,0,0,0,0,0,0,0,0,0,0.119331742,0,0,0,0,0,0.00477327,0.002386635,0,0,0,0.050119332,0,0.028639618,0,0.028639618,0,0,0,0,0,0,0,0,0,0,0,0.057279236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002386635,0,0,0,0,0.062052506,0,0.038186158,0,0,0.002386635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002386635,0,0,0,0,0,0,0,0.002386635,0,0.002386635,0,0,0,0,0,0.038186158,0,0,0,0,0.050119332,0,0.126491647,0,0,0,0,0,0.23150358,0,0,0,0,0.002386635,0,0,0,0,0,0,0,0.07398568,0,0,0,0,0,0,0,0,0,0,0.00477327,0,0,0,0,0.009546539,0,0,0,0,0,0,0,0.007159905,0,0,0,0,0,0,0.014319809,0,0,0,0,0,0,0.002386635,0,0,0,0,0,0,0
"2625","ID_2625",45.049,5.846,950,3009.510149,1.034271706,0.207926186,0.948020484790696,16.282540383863,7.97627877619974,0.016842105,0.002105263,0,0,0,0.010526316,0.006315789,0.002105263,0,0,0,0.006315789,0,0,0,0,0,0,0,0,0,0,0,0.252631579,0,0,0,0,0,0,0.002105263,0,0,0,0.086315789,0,0.002105263,0,0.029473684,0.004210526,0,0,0,0.004210526,0,0,0,0,0,0,0.046315789,0,0.006315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037894737,0,0.016842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002105263,0,0,0,0,0,0,0,0.157894737,0,0,0,0,0.031578947,0,0.098947368,0,0.002105263,0.002105263,0,0,0.109473684,0,0,0,0,0.018947368,0.004210526,0,0,0,0,0,0,0.023157895,0.002105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2626","ID_2626",45.05,4.3,1040,2675.86004,0.97043493,-0.097116349,0.918362739203847,14.7245613090637,4.65954146301994,0.003891051,0,0,0,0,0.027237354,0,0,0,0,0,0.007782101,0,0,0,0,0.003891051,0,0,0,0,0,0,0.058365759,0,0,0,0,0,0,0,0,0,0,0,0,0.007782101,0,0,0,0,0,0,0.007782101,0,0,0,0,0,0,0.038910506,0,0,0,0,0.046692607,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007782101,0,0.019455253,0,0.015564202,0,0,0.003891051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003891051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003891051,0,0.081712062,0,0,0.035019455,0,0,0.408560311,0,0,0,0,0,0,0,0.007782101,0,0,0,0,0.175097276,0,0,0.007782101,0,0,0,0,0,0,0,0.003891051,0,0.011673152,0,0,0,0,0,0,0,0,0.007782101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003891051,0,0,0,0,0,0,0,0,0
"2627","ID_2627",45.053,5.882,1560,2057.504313,1.270256041,-2.469593161,1.03332343943426,12.888332949204,6.67787099976309,0.038834951,0,0,0,0,0.013592233,0.023300971,0.003883495,0,0,0,0.001941748,0,0,0,0,0.001941748,0,0,0,0.001941748,0,0,0.040776699,0,0,0,0,0.003883495,0,0,0,0,0,0.017475728,0,0,0,0.013592233,0,0.001941748,0,0,0.001941748,0,0,0,0,0,0,0.013592233,0,0.001941748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001941748,0,0.038834951,0,0.011650485,0,0.001941748,0.013592233,0,0,0.001941748,0,0,0,0,0,0,0,0,0.001941748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003883495,0,0.003883495,0,0,0,0,0,0.009708738,0,0,0,0,0.291262136,0,0.116504854,0,0,0.005825243,0,0,0.044660194,0,0,0,0,0.201941748,0.001941748,0,0,0,0,0,0,0.042718447,0,0,0.003883495,0,0,0,0,0,0,0,0.00776699,0,0.001941748,0,0,0,0,0,0.001941748,0,0.001941748,0,0,0,0,0,0,0,0,0,0.001941748,0,0,0.003883495,0,0.001941748,0,0,0,0,0,0,0,0,0
"2628","ID_2628",45.054,5.883,1580,2030.523271,1.278644307,-2.558202757,1.03576567582522,12.7813206726432,5.59572392442738,0.026373626,0.002197802,0,0,0,0.002197802,0.006593407,0,0,0,0,0,0,0,0,0,0.002197802,0,0,0,0.002197802,0,0,0.015384615,0,0,0,0,0,0,0.002197802,0,0,0,0.006593407,0,0,0,0.006593407,0.008791209,0.002197802,0,0,0.004395604,0,0,0,0,0,0,0.004395604,0,0.002197802,0,0.002197802,0.123076923,0,0,0,0,0,0,0,0,0,0,0.002197802,0,0.002197802,0,0,0.026373626,0,0.006593407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002197802,0,0,0.002197802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004395604,0,0.006593407,0,0,0,0,0,0.002197802,0,0,0,0,0.274725275,0,0.27032967,0.006593407,0,0.002197802,0,0,0.10989011,0,0,0,0,0.002197802,0,0,0.013186813,0.002197802,0,0,0,0.024175824,0.004395604,0,0.004395604,0,0,0,0,0,0,0,0,0,0,0,0,0.002197802,0,0,0,0,0,0,0,0.002197802,0,0,0,0,0,0,0.004395604,0,0,0,0,0.002197802,0,0,0,0,0,0,0,0,0
"2629","ID_2629",45.055,5.904,1620,1977.62243,1.295906387,-2.734372463,1.04068331804522,12.5710183362866,6.31296939255709,0.023148148,0,0,0,0,0.006944444,0.087962963,0.006944444,0,0,0,0.006944444,0,0,0,0,0.002314815,0,0,0,0.016203704,0,0,0.018518519,0,0,0,0,0,0,0,0,0,0,0.011574074,0,0.013888889,0,0.020833333,0,0,0,0,0.002314815,0,0,0,0,0,0,0.013888889,0,0,0,0.002314815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002314815,0,0.009259259,0,0.00462963,0,0,0,0,0,0.002314815,0,0,0,0,0,0,0,0,0.002314815,0,0,0,0,0,0,0,0,0,0,0,0.002314815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00462963,0,0.002314815,0,0,0,0,0,0.027777778,0,0,0,0,0.300925926,0,0.219907407,0,0,0.00462963,0,0,0.078703704,0,0,0,0,0.034722222,0.002314815,0,0,0,0,0,0,0.030092593,0.002314815,0,0.00462963,0,0,0,0,0,0,0,0.002314815,0,0,0,0,0.002314815,0,0,0.002314815,0,0.002314815,0.011574074,0,0.006944444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002314815,0,0,0,0,0,0,0
"2630","ID_2630",45.057,5.907,1640,1951.215518,1.304599524,-2.823874642,1.04310586006068,12.4650241040822,4.09569523645655,0.013043478,0,0,0,0,0.015217391,0.013043478,0.002173913,0,0,0,0.002173913,0,0,0,0,0,0,0,0,0.002173913,0,0,0.019565217,0,0,0,0,0,0.002173913,0,0,0,0,0.002173913,0,0.004347826,0,0.013043478,0,0,0,0,0.002173913,0,0,0,0,0,0,0.013043478,0,0,0,0,0.002173913,0,0,0,0,0,0,0,0,0,0,0.006521739,0,0,0,0,0.013043478,0,0,0,0,0.002173913,0,0,0,0,0,0,0,0,0,0,0,0.004347826,0,0,0,0,0,0,0,0.002173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002173913,0,0.002173913,0,0,0,0,0,0.006521739,0,0,0,0,0.419565217,0,0.047826087,0,0,0.002173913,0,0,0.12826087,0,0,0,0,0.217391304,0,0,0,0,0,0,0,0.019565217,0,0,0.008695652,0,0,0,0,0,0,0,0.002173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002173913,0,0,0,0,0.002173913,0,0.002173913,0,0.002173913,0,0,0,0,0
"2631","ID_2631",45.058,5.91,1700,1873.913303,1.330041648,-3.087562884,1.04999471777315,12.1501882391431,2.67984234850176,0.007575758,0,0,0,0,0.007575758,0.013257576,0,0,0,0,0.003787879,0,0,0,0,0.001893939,0,0,0,0.001893939,0,0,0.015151515,0,0,0.003787879,0,0,0,0,0,0,0,0.007575758,0,0.003787879,0,0.001893939,0,0,0,0,0.003787879,0,0,0,0,0,0,0.009469697,0,0,0,0,0.003787879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007575758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005681818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001893939,0,0,0,0,0,0,0,0.001893939,0,0,0,0,0,0,0,0.001893939,0,0,0,0,0.587121212,0,0.125,0,0,0.090909091,0,0,0.056818182,0,0,0,0.001893939,0.003787879,0.001893939,0,0,0,0,0,0,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0.001893939,0,0,0,0,0,0,0,0,0.001893939,0,0,0,0,0,0,0,0,0.003787879,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2632","ID_2632",45.06,5.915,1800,1749.312109,1.373233905,-3.527131173,1.06103539637564,11.6326748342797,5.80370682350049,0.012048193,0.009036145,0,0,0,0,0.024096386,0.003012048,0,0,0,0.030120482,0,0,0,0,0.003012048,0,0,0,0.003012048,0,0,0.009036145,0,0,0,0,0,0,0.003012048,0,0,0,0.006024096,0,0.003012048,0,0.030120482,0,0,0,0,0,0,0,0,0,0,0,0.009036145,0,0,0,0.003012048,0.003012048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030120482,0,0.009036145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003012048,0,0,0,0,0,0,0,0.006024096,0,0,0,0,0.31626506,0,0.225903614,0.027108434,0,0.051204819,0,0,0.111445783,0,0,0,0,0,0,0,0,0,0,0,0,0.024096386,0.006024096,0,0.030120482,0,0,0,0,0,0,0,0.003012048,0,0,0,0,0,0,0,0,0,0,0.003012048,0,0,0,0,0,0,0,0,0,0,0,0.003012048,0,0,0,0,0,0,0,0,0,0,0
"2633","ID_2633",45.064,5.919,1810,1736.719007,1.378202489,-3.57417784,1.06225503790982,11.579651464588,6.51041414436437,0.024539877,0,0,0,0,0,0.055214724,0.009202454,0,0,0,0.012269939,0,0,0,0,0,0,0,0,0,0,0,0.021472393,0,0,0,0,0,0,0,0,0,0,0.009202454,0,0.009202454,0,0.042944785,0,0,0,0,0.009202454,0,0,0,0,0,0,0.049079755,0,0,0,0.006134969,0.006134969,0,0,0,0,0,0,0,0,0,0,0.003067485,0,0,0,0,0.015337423,0,0.006134969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003067485,0,0,0,0,0,0,0,0.003067485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006134969,0,0,0,0,0,0,0,0.009202454,0,0,0,0,0.31595092,0,0.156441718,0,0,0.009202454,0,0,0.134969325,0,0,0,0,0.003067485,0,0,0,0,0,0,0,0.036809816,0.006134969,0,0.012269939,0,0,0,0,0,0,0,0.006134969,0,0,0,0,0,0,0,0.003067485,0,0,0.003067485,0,0,0,0,0,0,0,0,0.003067485,0,0.003067485,0.003067485,0,0.003067485,0,0,0,0,0,0,0,0,0
"2634","ID_2634",45.064,5.921,1820,1724.633421,1.382604436,-3.617958043,1.0633271822865,11.5282234005662,7.01594334251335,0.058988764,0,0,0,0,0.002808989,0.042134831,0,0,0,0,0.002808989,0,0,0,0,0,0,0,0,0.002808989,0,0,0.014044944,0,0,0,0,0,0,0.002808989,0.002808989,0,0,0,0,0,0,0.036516854,0,0,0,0,0,0,0,0,0,0,0,0.008426966,0,0.002808989,0,0,0.008426966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016853933,0,0.002808989,0,0.002808989,0,0,0,0,0,0,0,0,0,0,0,0,0.002808989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002808989,0,0,0,0,0.179775281,0,0.230337079,0.008426966,0,0.140449438,0,0,0.171348315,0,0,0,0,0.008426966,0,0,0,0,0,0,0,0.014044944,0.005617978,0,0.019662921,0,0,0,0,0,0,0,0.002808989,0,0,0,0,0,0,0,0,0,0,0.002808989,0,0,0,0,0,0,0,0,0,0,0,0.002808989,0,0,0,0,0,0,0,0,0,0,0
"2635","ID_2635",45.065,5.925,1850,1688.511805,1.395930619,-3.750037848,1.06652547665219,11.3749498943523,6.34916682739016,0.028871391,0.002624672,0,0,0,0,0.283464567,0,0,0,0,0.01312336,0,0,0,0,0,0,0,0,0.005249344,0,0,0.007874016,0,0,0.002624672,0,0,0,0.002624672,0,0,0,0,0,0,0,0.010498688,0,0,0,0,0.002624672,0,0,0,0,0,0,0.007874016,0,0,0,0.002624672,0.034120735,0,0,0,0,0,0,0,0,0,0,0.007874016,0,0,0,0,0.026246719,0,0.010498688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005249344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131233596,0,0.125984252,0,0,0.039370079,0,0,0.196850394,0,0,0,0,0.002624672,0.002624672,0,0,0,0,0,0,0.007874016,0.005249344,0,0.010498688,0,0,0,0,0,0,0,0.002624672,0,0,0,0,0.002624672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007874016,0,0.010498688,0,0,0,0,0,0,0,0,0
